Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WUXI01-0823_X17AY311	N[C@@H]1c2ccccc2[C@@H]2CN(C(=O)c3cnccn3)C[C@H]12	97528022	KPJIOCSFEFCYOO-KCQAQPDRSA-N	[(3aR,4S,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-pyrazin-2-ylmethanone		0												
WUXI01-0823_X17AY334	Cc1ncsc1C(=O)N1C[C@@H]2[C@H](N)c3ccccc3[C@@H]2C1	95043250	CNBPNEWBYFUFMF-MELADBBJSA-N	[(3aR,4S,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-(4-methyl-1,3-thiazol-5-yl)methanone		0												
WUXI01-0823_X17BY316	NCCCC(=O)N[C@@H]1c2ccccc2[C@@H]2CNC[C@H]12	97528031	FBASDVXXRZWFTE-KCQAQPDRSA-N	N-[(3aR,4S,8bR)-1,2,3,3a,4,8b-hexahydroindeno[1,2-c]pyrrol-4-yl]-4-aminobutanamide		0												
WUXI01-0823_X17BY325Z001	CC(=O)N1C[C@@H]2[C@H](NC(=O)[C@@H](N)Cc3c[nH]cn3)c3ccccc3[C@@H]2C1	95043382	NHSYWXILXMCMKF-XLAORIBOSA-N	(2S)-N-[(3aR,4S,8bR)-2-acetyl-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-4-yl]-2-amino-3-(1H-imidazol-5-yl)propanamide		0												
WUXI01-0823_X18AY201	N[C@H]1c2ccccc2[C@@H]2CN(C(=O)c3ccc(-c4cccs4)cc3)C[C@H]12	97410935	AAOBVBFAVVQDPS-ZJOUEHCJSA-N	[(3aR,4R,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-(4-thiophen-2-ylphenyl)methanone		0												
WUXI01-0823_X18AY202	CC(C)c1sc(Cl)nc1C(=O)N1C[C@@H]2[C@@H](N)c3ccccc3[C@@H]2C1	97407808	LKEVIEKZJMRRHY-IHRRRGAJSA-N	[(3aR,4R,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-(2-chloro-5-propan-2-yl-1,3-thiazol-4-yl)methanone		0												
WUXI01-0823_X18AY222	CC(=O)N1CCC(C(=O)N2C[C@@H]3[C@@H](N)c4ccccc4[C@@H]3C2)CC1	97528039	KTPMJBVGPPXIIP-BZSNNMDCSA-N	1-[4-[(3aR,4R,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrole-2-carbonyl]piperidin-1-yl]ethanone		0												
WUXI01-0823_X18AY284	N[C@H]1c2ccccc2[C@@H]2CN(C(=O)c3cn4ccccc4n3)C[C@H]12	97410936	BMNCOIZBGOMBNT-MPGHIAIKSA-N	[(3aR,4R,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-imidazo[1,2-a]pyridin-2-ylmethanone		0												
WUXI01-0823_X18AY337	N[C@H]1c2ccccc2[C@@H]2CN(C(=O)c3ccccn3)C[C@H]12	97407810	WGPVAGRIADMOBF-DZKIICNBSA-N	[(3aR,4R,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-pyridin-2-ylmethanone		0												
WUXI01-0823_X19AY316Z001	CC(=O)N1CC2CN(C(=O)CCCN)CC2c2ccccc21	134075470	UMHRNBBJAAZVEA-UHFFFAOYSA-N	1-(5-acetyl-3,3a,4,9b-tetrahydro-1H-pyrrolo[3,4-c]quinolin-2-yl)-4-aminobutan-1-one		0												
WUXI01-0823_X20BY201	NCC1CCC2(CCN(C(=O)c3ccc(-c4cccs4)cc3)CC2)CO1	131648681	UHRYABRLKODCGX-UHFFFAOYSA-N	[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-(4-thiophen-2-ylphenyl)methanone		0												
WUXI01-0823_X20BY216	NCC1CCC2(CCN(C(=O)CCc3ccc(F)cc3)CC2)CO1	134078635	RDXVSYGIOKYECA-UHFFFAOYSA-N	1-[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-3-(4-fluorophenyl)propan-1-one		0												
WUXI01-0823_X20BY275	NCC1CCC2(CCN(C(=O)c3ccc[nH]3)CC2)CO1	134078643	PESHIRFRCBLBBN-UHFFFAOYSA-N	[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-(1H-pyrrol-2-yl)methanone		0												
WUXI01-0823_X20BY279	NCC1CCC2(CCN(C(=O)c3cccs3)CC2)CO1	134077327	NUJPDAIDGGKSNJ-UHFFFAOYSA-N	[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-thiophen-2-ylmethanone		0												
WUXI01-0823_X20BY284	NCC1CCC2(CCN(C(=O)c3cn4ccccc4n3)CC2)CO1	134078644	ODALQMGSMDELSK-UHFFFAOYSA-N	[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-imidazo[1,2-a]pyridin-2-ylmethanone		0												
WUXI01-0823_X20BY286	NCC1CCC2(CCN(C(=O)Cc3coc4ccccc34)CC2)CO1	134077328	MJHYGYYNJVAIRF-UHFFFAOYSA-N	1-[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-2-(1-benzofuran-3-yl)ethanone		0												
WUXI01-0823_X20BY339	CSc1ccc(C(=O)N2CCC3(CCC(CN)OC3)CC2)s1	134077298	IUHINGWDSXQAQL-UHFFFAOYSA-N	[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-(5-methylsulfanylthiophen-2-yl)methanone		0												
WUXI01-0823_X20BY343	NCC1CCC2(CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)CO1	134078645	GGOYMSYDKMUXRB-UHFFFAOYSA-N	[3-(aminomethyl)-2-oxa-9-azaspiro[5.5]undecan-9-yl]-(2,3-dihydro-1,4-benzodioxin-6-yl)methanone		0												
WUXI01-0823_X21BY261Z002	CN1CC2(CCN(C(=O)CN)CC2)CC1=O	97528130	LTLOLXTYDNWVQD-UHFFFAOYSA-N	8-(2-aminoacetyl)-2-methyl-2,8-diazaspiro[4.5]decan-3-one		0												
WUXI01-0823_X21BY320Z002	C[C@@H](N)C(=O)N1CCC2(CC1)CC(=O)N(C)C2	97528131	PWBWLEXIGDHFGE-SECBINFHSA-N	8-[(2R)-2-aminopropanoyl]-2-methyl-2,8-diazaspiro[4.5]decan-3-one		0												
WUXI01-0823_X25Y003Z001	CC(=O)N1CCC2(C=C(C(=O)N3CC[C@H](N)C3)c3ccccc3O2)CC1	97528143	LQLMOBDCWFALLZ-HNNXBMFYSA-N	1-[4-[(3S)-3-aminopyrrolidine-1-carbonyl]spiro[chromene-2,4'-piperidine]-1'-yl]ethanone		0												
WUXI01-0824_X001Y002Z033	N[C@@H](C(=O)N1CCC2(CC1)C(=O)Nc1ccc(-c3ccncc3)cc12)c1ccccc1	97411018	QZMMVPJGDWDWAR-JOCHJYFZSA-N	1'-[(2R)-2-amino-2-phenylacetyl]-5-pyridin-4-ylspiro[1H-indole-3,4'-piperidine]-2-one		0												
WUXI01-0824_X003Y005Z004	NCC(=O)N1CC2(CCCC2)c2cc(-c3cncnc3)ccc21	97407914	AIJSACBJJHAPRV-UHFFFAOYSA-N	2-amino-1-(5-pyrimidin-5-ylspiro[2H-indole-3,1'-cyclopentane]-1-yl)ethanone		0												
WX100106_Y09Z100	N[C@H]1CC[C@@]2(CCC(=O)N2CC2CC2)CC1	97397456	FQCAYIDYQYJEFP-UHFFFAOYSA-N	8-amino-1-(cyclopropylmethyl)-1-azaspiro[4.5]decan-2-one		0												
WX100106_Y16Z100	N[C@H]1CC[C@@]2(CCC(=O)N2Cc2cccc(F)c2)CC1	97494286	OVBIAZCDZRBMMY-UHFFFAOYSA-N	8-amino-1-[(3-fluorophenyl)methyl]-1-azaspiro[4.5]decan-2-one		0												
WX100113	N[C@H]1CC[C@]2(CCC(=O)N2)CC1	55280247	ZSUJRZJQVMYCTE-UHFFFAOYSA-N	8-amino-1-azaspiro[4.5]decan-2-one		0												
WX100454	CC(C)(C)OC(=O)N1CCOCC2(CC(CN)CO2)C1	71305620	VAUTUPYFRABMRW-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-1,10-dioxa-7-azaspiro[4.6]undecane-7-carboxylate		0												
WX100600	CC(C)(C)OC(=O)N1CC2(CCC2N)C1	71306105	UXISSJKZFYQLHL-UHFFFAOYSA-N	tert-butyl 7-amino-2-azaspiro[3.3]heptane-2-carboxylate		0												
WX101667	CC(C)(C)OC(=O)N1CC2(C1)OCCC2CCN	121229900	QDFYBBOCEAHFOU-UHFFFAOYSA-N	tert-butyl 8-(2-aminoethyl)-5-oxa-2-azaspiro[3.4]octane-2-carboxylate		0												
WX101685	CC(C)(C)OC(=O)N1CCC2(CC1)OCCC2CCN	121229932	XRJZCTFEQWCZOV-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethyl)-1-oxa-8-azaspiro[4.5]decane-8-carboxylate		0												
WX10502710_Y06Z01	COCCN1CCC2(CC1)CC(N)c1ccccc12	134077676	ZZDCOJNIGZUIHO-UHFFFAOYSA-N	1'-(2-methoxyethyl)spiro[1,2-dihydroindene-3,4'-piperidine]-1-amine		0												
WXCD00100142_AC0736_SB2286	NCC(=O)N1CCCC12CN(C(=O)CCc1c[nH]c3ncccc13)C2					0												
WX10509110_Y11Z01	NC1CC2(CCN(CC3CC3)CC2)Oc2ccccc21	134079421	WUSFDNGDPMJIAD-UHFFFAOYSA-N	1'-(cyclopropylmethyl)spiro[3,4-dihydrochromene-2,4'-piperidine]-4-amine		0												
WXCD00101480_AK00399_SB4548	CCC[C@H](NC(=O)c1ccccc1)C(=O)N1CCC2(CCCC2C(=O)Nc2ccc(C(N)CCO)cc2)C1					0												
WX10509110_Y16Z01	NC1CC2(CCN(CCO)CC2)Oc2ccccc21	134077545	NPBZNGRDSMVWAR-UHFFFAOYSA-N	2-(4-aminospiro[3,4-dihydrochromene-2,4'-piperidine]-1'-yl)ethanol		0												
WXCD00120061_AC0641_SE0667	CC(CN)C(=O)N1C[C@H]2C[C@H]1CN2C(=O)c1cc2cn[nH]c2cn1					0												
WXDL_WXCD00160266BT0538AC0736	CCCCCc1ccc(-c2ccc(C3CCN(C(=O)CN)CC3)cc2)cc1					0												
WX10509110_Y25Z01	CS(=O)(=O)N1CCC2(CC1)CC(N)c1ccccc1O2	134075732	DYNSOZHCWMZPSQ-UHFFFAOYSA-N	1'-methylsulfonylspiro[3,4-dihydrochromene-2,4'-piperidine]-4-amine		0												
WX105105_Y01C572	NCCNC(=O)C1CC12C(=O)Nc1ccccc12	134073266	GWGBIVCIPLVDBR-UHFFFAOYSA-N	N-(2-aminoethyl)-2-oxospiro[1H-indole-3,2'-cyclopropane]-1'-carboxamide		0												
WX110026	CC(C)(C)OC(=O)N1C[C@@H]2[C@@H](N)[C@@H]2C1	28820283	UWWZMHWHRBGMIT-DHBOJHSNSA-N	tert-butyl (1R,5S)-6-amino-3-azabicyclo[3.1.0]hexane-3-carboxylate		0												
WXVL011B____AK3950____LQ2412	NC[C@H]1COc2ccccc2N1c1ccc(-c2ccccc2)nc1					0												
WX110030_A137	Cc1ccc(CN2C[C@@H]3C(CN)[C@@H]3C2)cc1C	97377576	CNMDRKAXXWLREK-GOOCMWNKSA-N	[(1R,5S)-3-[(3,4-dimethylphenyl)methyl]-3-azabicyclo[3.1.0]hexan-6-yl]methanamine		0												
WX110030_A138	CCc1ccc(CN2C[C@@H]3C(CN)[C@@H]3C2)cc1	97377577	POACMADOUNDKOW-GOOCMWNKSA-N	[(1R,5S)-3-[(4-ethylphenyl)methyl]-3-azabicyclo[3.1.0]hexan-6-yl]methanamine		0												
WX110030_A514	NCC1[C@H]2CN(CCF)C[C@@H]12	97402925	RLRYUSJKXCIFQC-IEESLHIDSA-N	[(1S,5R)-3-(2-fluoroethyl)-3-azabicyclo[3.1.0]hexan-6-yl]methanamine		0												
WX110041	CC(C)(C)OC(=O)N1C[C@H]2CC[C@H](N)[C@H]2C1	71306064	VMUXGMBHACBHJJ-UTLUCORTSA-N	tert-butyl (3aR,4S,6aS)-4-amino-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-2-carboxylate		0												
WX110100_A010	Cc1ccc(CN2CC3CC3(N)C2)s1	131658933	ORINDZCBBJXHQO-UHFFFAOYSA-N	3-[(5-methylthiophen-2-yl)methyl]-3-azabicyclo[3.1.0]hexan-1-amine		0												
WX110100_A091	Cc1cc(C(=O)N2C[C@@H]3C[C@]3(N)C2)c(C)o1	97403226	HXMMFNOTPNBNPV-CABZTGNLSA-N	[(1R,5S)-1-amino-3-azabicyclo[3.1.0]hexan-3-yl]-(2,5-dimethylfuran-3-yl)methanone		0												
WX110100_A127	NC12CC1CN(C(=O)NCc1ccccc1)C2	134077839	XWRDRFJGRAIORQ-UHFFFAOYSA-N	1-amino-N-benzyl-3-azabicyclo[3.1.0]hexane-3-carboxamide		0												
WX110100_A173	NC12CC1CN(Cc1ccc(Cl)cc1)C2	131660000	JPHUSGKNGDHGDL-UHFFFAOYSA-N	3-[(4-chlorophenyl)methyl]-3-azabicyclo[3.1.0]hexan-1-amine		0												
WX110100_Y15	N[C@@]12C[C@@H]1CN(C(=O)c1ccco1)C2	97511029	IHWUOFILXCXWTK-GMSGAONNSA-N	[(1S,5R)-1-amino-3-azabicyclo[3.1.0]hexan-3-yl]-(furan-2-yl)methanone		0												
WX110317	CC(C)(C)OC(=O)N1C[C@H]2COC[C@@]2(CN)C1	124518933	OQERNDOJQQSAJJ-JOYOIKCWSA-N	tert-butyl (3aS,6aS)-3a-(aminomethyl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]pyrrole-5-carboxylate		0												
WX140263_Y02	Cn1c2c(ccc1=O)CC(N)CC2	84618284	KWEFPBYJASXXHR-UHFFFAOYSA-N	6-amino-1-methyl-5,6,7,8-tetrahydroquinolin-2-one		0												
WX140263_Y05	CN(C)CCn1c2c(ccc1=O)CC(N)CC2	121229763	XFPAZBPCPKOBPK-UHFFFAOYSA-N	6-amino-1-[2-(dimethylamino)ethyl]-5,6,7,8-tetrahydroquinolin-2-one		0												
WX140263_Y09	NC1CCc2c(ccc(=O)n2CC2CC2)C1	118738729	ZTJNNRMCMJKKGE-UHFFFAOYSA-N	6-amino-1-(cyclopropylmethyl)-5,6,7,8-tetrahydroquinolin-2-one		0												
WX141617_AN0032ZZ0000	CN(C)Cc1noc2c1CC(N)CC2	155876308	ZSOXBVJOXBWSPO-UHFFFAOYSA-N	3-[(dimethylamino)methyl]-4,5,6,7-tetrahydro-1,2-benzoxazol-5-amine		0												
WX141618_SB0211ZZ0000	NC1CCc2onc(CNC(=O)C3CC(F)(F)C3)c2C1	155875396	ZYDHXKSTGMVTQT-UHFFFAOYSA-N	N-[(5-amino-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl)methyl]-3,3-difluorocyclobutane-1-carboxamide		0												
WX600054	CC(C)(C)OC(=O)N1CCC(CN)C1	2756485	OGCCBDIYOAFOGK-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate		4	paper	Europe PMC	"""tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate"""	exact_name	medium	Aurora isoform selectivity: design and synthesis of imidazo[4,5-b]pyridine derivatives as highly selective inhibitors of Aurora-A kinase in cells.	2013	24195668	https://doi.org/10.1021/jm401115g	Bavetsias V, Faisal A, Crumpler S, Brown N, Kosmopoulou M, Joshi A, Atrash B, Pérez-Fuertes Y, Schmitt JA, Boxall KJ, Burke R, Sun C, Avery S, Bush K, Henley A, Raynaud FI, Workman P, Bayliss R, Linardopoulos S, Blagg J.	J Med Chem	
WX600054	CC(C)(C)OC(=O)N1CCC(CN)C1	2756485	OGCCBDIYOAFOGK-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate		4	paper	Europe PMC	"""tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate"""	exact_name	medium	Synthesis and structure-activity relationship studies of N-benzyl-2-phenylpyrimidin-4-amine derivatives as potent USP1/UAF1 deubiquitinase inhibitors with anticancer activity against nonsmall cell lung cancer.	2014	25229643	https://doi.org/10.1021/jm5010495	Dexheimer TS, Rosenthal AS, Luci DK, Liang Q, Villamil MA, Chen J, Sun H, Kerns EH, Simeonov A, Jadhav A, Zhuang Z, Maloney DJ.	J Med Chem	
WX600054	CC(C)(C)OC(=O)N1CCC(CN)C1	2756485	OGCCBDIYOAFOGK-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate		4	paper	Europe PMC	"""tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate"""	exact_name	medium	Probing structural requirements for human topoisomerase I inhibition by a novel N1-Biphenyl fluoroquinolone.	2019	30959322	https://doi.org/10.1016/j.ejmech.2019.03.040	Delgado JL, Lentz SRC, Kulkarni CA, Chheda PR, Held HA, Hiasa H, Kerns RJ.	Eur J Med Chem	
WX600054	CC(C)(C)OC(=O)N1CCC(CN)C1	2756485	OGCCBDIYOAFOGK-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate		4	paper	Europe PMC	"""tert-butyl 3-(aminomethyl)pyrrolidine-1-carboxylate"""	exact_name	medium	Chiral Cyclic Aliphatic Linkers as Building Blocks for Selective Dopamine D&lt;sub&gt;2&lt;/sub&gt; or D&lt;sub&gt;3&lt;/sub&gt; Receptor Agonists.	2021	34699207	https://doi.org/10.1021/acs.jmedchem.1c01433	Battiti FO, Zaidi SA, Katritch V, Newman AH, Bonifazi A.	J Med Chem	
WX600207	COCC(CN)NC(=O)OC(C)(C)C	45092031	RIQNSCBRYGWVTD-UHFFFAOYSA-N	tert-butyl N-(1-amino-3-methoxypropan-2-yl)carbamate		0												
WX600299	C[C@@H](CN)NC(=O)OC(C)(C)C	15030821	JQXZBJAAOLPTKP-LURJTMIESA-N	tert-butyl N-[(2S)-1-aminopropan-2-yl]carbamate		0												
WX601005	CC(C)(C)OC(=O)N1CC(F)(CN)C1	53487876	HRNGGAXXQINCHD-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-fluoroazetidine-1-carboxylate		0												
WX601114	C[C@@H]1C[C@@H](CN)CN1C(=O)OC(C)(C)C	118798530	OMYUWTDLNUMEGX-BDAKNGLRSA-N	tert-butyl (2R,4S)-4-(aminomethyl)-2-methylpyrrolidine-1-carboxylate		0												
WX604003	C[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1N	57896451	DUBXUUPBIKNFEA-YUMQZZPRSA-N	tert-butyl (3R,4S)-3-amino-4-methylpyrrolidine-1-carboxylate		0												
WX604013	CC(C)(C)OC(=O)N1CCN(CCN)CC1	1514400	QSYTWBKZNNEKPN-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate"""	exact_name	medium	Discovery of a Napabucasin PROTAC as an Effective Degrader of the E3 Ligase ZFP91.	2021	33506674	https://doi.org/10.1021/acs.jmedchem.0c01897	Hanafi M, Chen X, Neamati N.	J Med Chem	
WX604013	CC(C)(C)OC(=O)N1CCN(CCN)CC1	1514400	QSYTWBKZNNEKPN-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate"""	exact_name	medium	Structure-Directed Discovery of Potent Soluble Epoxide Hydrolase Inhibitors for the Treatment of Inflammatory Diseases.	2023	36689364	https://doi.org/10.1021/acs.jmedchem.2c01996	Chen Y, Chen L, Xu H, Cao R, Morisseau C, Zhang M, Shi Y, Hammock BD, Wang J, Zhuang J, Liu Z, Chen G.	J Med Chem	
WX604013	CC(C)(C)OC(=O)N1CCN(CCN)CC1	1514400	QSYTWBKZNNEKPN-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate"""	exact_name	medium	The indole motif is essential for the antitrypanosomal activity of N5-substituted paullones.	2023	38032881	https://doi.org/10.1371/journal.pone.0292946	Ihnatenko I, Müller MJ, Orban OCF, Lindhof JC, Benítez D, Ortíz C, Dibello E, Seidl LL, Comini MA, Kunick C.	PLoS One	
WX604013	CC(C)(C)OC(=O)N1CCN(CCN)CC1	1514400	QSYTWBKZNNEKPN-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate"""	exact_name	medium	Machine Learning-Based Virtual Screening and Identification of the Fourth-Generation EGFR Inhibitors.	2024	38250375	https://doi.org/10.1021/acsomega.3c06225	Chang H, Zhang Z, Tian J, Bai T, Xiao Z, Wang D, Qiao R, Li C.	ACS Omega	
WX604013	CC(C)(C)OC(=O)N1CCN(CCN)CC1	1514400	QSYTWBKZNNEKPN-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 4-(2-aminoethyl)piperazine-1-carboxylate"""	exact_name	medium	Novel betulin derivatives as multidrug reversal agents targeting P-glycoprotein.	2024	38167542	https://doi.org/10.1038/s41598-023-49939-9	Laiolo J, Graikioti DG, Barbieri CL, Joray MB, Antoniou AI, Vera DMA, Athanassopoulos CM, Carpinella MC.	Sci Rep	
WX604095	CC(C)(C)OC(=O)N1CCCC[C@H](N)C1	34178419	WXWILWLHHQGUCX-VIFPVBQESA-N	tert-butyl (3S)-3-aminoazepane-1-carboxylate		0												
WX604259	CC(C)(C)OC(=O)N1CC(N)C1	1516507	WPGLRFGDZJSQGI-UHFFFAOYSA-N	tert-butyl 3-aminoazetidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminoazetidine-1-carboxylate"""	exact_name	medium	Discovery of First-in-Class Protein Arginine Methyltransferase 5 (PRMT5) Degraders.	2020	32787082	https://doi.org/10.1021/acs.jmedchem.0c01111	Shen Y, Gao G, Yu X, Kim H, Wang L, Xie L, Schwarz M, Chen X, Guccione E, Liu J, Bedford MT, Jin J.	J Med Chem	
WX604259	CC(C)(C)OC(=O)N1CC(N)C1	1516507	WPGLRFGDZJSQGI-UHFFFAOYSA-N	tert-butyl 3-aminoazetidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminoazetidine-1-carboxylate"""	exact_name	medium	Matrix Metalloproteinase 13 Inhibitors for Modulation of Osteoclastogenesis: Enhancement of Solubility and Stability.	2021	33331147	https://doi.org/10.1002/cmdc.202000911	Knapinska AM, Singh C, Drotleff G, Blanco D, Chai C, Schwab J, Herd A, Fields GB.	ChemMedChem	
WX604259	CC(C)(C)OC(=O)N1CC(N)C1	1516507	WPGLRFGDZJSQGI-UHFFFAOYSA-N	tert-butyl 3-aminoazetidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminoazetidine-1-carboxylate"""	exact_name	medium	Synthesis and pharmacological evaluation of choroquine derivatives bearing long aminated side chains as antivirus and anti-inflammatory agents.	2021	34536929	https://doi.org/10.1016/j.bioorg.2021.105346	Song Z, Liu Y, Xie C, Tong X, Wang X, Zhou Y, Gu W, Zuo J, He S, Zhang A.	Bioorg Chem	
WX604259	CC(C)(C)OC(=O)N1CC(N)C1	1516507	WPGLRFGDZJSQGI-UHFFFAOYSA-N	tert-butyl 3-aminoazetidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminoazetidine-1-carboxylate"""	exact_name	medium	Development of an FKBP12-recruiting chemical-induced proximity DNA-encoded library and its application to discover an autophagy potentiator.	2025	39753134	https://doi.org/10.1016/j.chembiol.2024.12.002	Tan ZY, Adade JKA, Gu X, Hecht CJS, Salcius M, Tong B, Liu S, Hwang S, Zécri FJ, Graham DB, Schreiber SL, Xavier RJ.	Cell Chem Biol	
WX604259	CC(C)(C)OC(=O)N1CC(N)C1	1516507	WPGLRFGDZJSQGI-UHFFFAOYSA-N	tert-butyl 3-aminoazetidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminoazetidine-1-carboxylate"""	exact_name	medium	Click. Screen. Degrade. A Miniaturized D2B Workflow for Rapid PROTAC Discovery.	2026	41575171	https://doi.org/10.1021/acs.jmedchem.5c02543	Mitrović M, Greco FA, García YC, Lučić A, Hoffmann L, Chander R, Schönfeld J, Liebisch N, Sivashanmugam SA, Schwalm MP, Egner M, Lewandowski M, Merk D, Morasch V, Wolf E, Müller S, Hanke T, Proschak E, Hiesinger K, Knapp S.	J Med Chem	
WX604294	CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1N	1514389	AKVIZYGPJIWKOS-BDAKNGLRSA-N	tert-butyl N-[(1S,2R)-2-aminocyclohexyl]carbamate		0												
WX604707	CC(C)(C)OC(=O)N1CCCC(N)CC1	18946151	YCOKHOLOSGJEGL-UHFFFAOYSA-N	tert-butyl 4-aminoazepane-1-carboxylate		1	paper	Europe PMC	"""tert-butyl 4-aminoazepane-1-carboxylate"""	exact_name	medium	Identification of Dihydrofuro[3,4- d]pyrimidine Derivatives as Novel HIV-1 Non-Nucleoside Reverse Transcriptase Inhibitors with Promising Antiviral Activities and Desirable Physicochemical Properties.	2019	30624934	https://doi.org/10.1021/acs.jmedchem.8b01656	Kang D, Zhang H, Wang Z, Zhao T, Ginex T, Luque FJ, Yang Y, Wu G, Feng D, Wei F, Zhang J, De Clercq E, Pannecouque C, Chen CH, Lee KH, Murugan NA, Steitz TA, Zhan P, Liu X.	J Med Chem	
WXCD00100142_AC0641_SE0048	CC(CN)C(=O)N1CCCC12CN(C(=O)c1c[nH]c3ncccc13)C2	171673745	OOGGJSMSYZPCIR-UHFFFAOYSA-N	3-amino-2-methyl-1-[2-(1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,5-diazaspiro[3.4]octan-5-yl]propan-1-one		0												
WXFS0320	CC(C)(C)OC(=O)N1CCC(F)(CN)C1	46242133	AIGHVUMGNOAZIB-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-fluoropyrrolidine-1-carboxylate		0												
WXVL001____AK0767____SD0480	CC(C)(N)CNC(=O)c1ccc(C(F)(F)F)cc1Cl	171678641	XKNOZDVSLPERHC-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-2-chloro-4-(trifluoromethyl)benzamide		0												
WXVL001____AK1165____SD0101	COc1ccc(C(=O)N(CCN)C(C)C)c(C)c1	171678707	TYTNFDHHDPXYSQ-UHFFFAOYSA-N	N-(2-aminoethyl)-4-methoxy-2-methyl-N-propan-2-ylbenzamide		0												
