Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WXVL003____AK1148____HU0189	NC1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)C1	121592343	MPDWTJFJZDLJBN-UHFFFAOYSA-N	1-[2-chloro-4-(trifluoromethyl)phenyl]sulfonylpyrrolidin-3-amine		0													not_found
WXVL003____AK1148____HU0463	NC1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1	171678613	LVAYODRVDFUGFY-UHFFFAOYSA-N	1-[2-nitro-4-(trifluoromethyl)phenyl]sulfonylpyrrolidin-3-amine		0													not_found
WXVL003____AK1165____HU0189	CC(C)N(CCN)S(=O)(=O)c1ccc(C(F)(F)F)cc1Cl	171678619	YLIHCPDQURNYLM-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-N-propan-2-yl-4-(trifluoromethyl)benzenesulfonamide		0													not_found
WXVL003____AK1165____HU0337	CC(C)N(CCN)S(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl	171678709	QSQIXMVFDCVNHJ-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-4-nitro-N-propan-2-ylbenzenesulfonamide		0													not_found
WXVL003____AK1291____HU0189	NC1CN(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678623	ZYMHAPUPYYCYDT-UHFFFAOYSA-N	1-[2-chloro-4-(trifluoromethyl)phenyl]sulfonylazetidin-3-amine		0													not_found
WXVL003____AK1291____HU0463	NC1CN(S(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1	171678712	MLQOWKOUPOFZPD-UHFFFAOYSA-N	1-[2-nitro-4-(trifluoromethyl)phenyl]sulfonylazetidin-3-amine		0													not_found
WXVL003____AK5588____HU0189	CC1(N)CN(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678657	MFEDUHWIZNZCGQ-UHFFFAOYSA-N	1-[2-chloro-4-(trifluoromethyl)phenyl]sulfonyl-3-methylazetidin-3-amine		0													not_found
WXVL003____AK5588____HU0337	CC1(N)CN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2Cl)C1	171678649	YZGVUZIHVYXTSG-UHFFFAOYSA-N	1-(2-chloro-4-nitrophenyl)sulfonyl-3-methylazetidin-3-amine		0													not_found
WXVL003____AK5588____HU0431	CC1(N)CN(S(=O)(=O)c2ccc(Cl)cc2[N+](=O)[O-])C1	171678728	NBWUUERHEUXHJU-UHFFFAOYSA-N	1-(4-chloro-2-nitrophenyl)sulfonyl-3-methylazetidin-3-amine		0													not_found
WXVL003____AK5588____HU0463	CC1(N)CN(S(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1	171678654	CQPWTTMSGJOVQO-UHFFFAOYSA-N	3-methyl-1-[2-nitro-4-(trifluoromethyl)phenyl]sulfonylazetidin-3-amine		0													not_found
WXVL003____AK5977____HU0189	NCC1(NS(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)CC1	171678637	DBHRODCNAIMIAR-UHFFFAOYSA-N	N-[1-(aminomethyl)cyclopropyl]-2-chloro-4-(trifluoromethyl)benzenesulfonamide		0													not_found
WXVL003____AK5977____HU0337	NC1(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2Cl)CC1	171678631	ALTNOJNZEJCKER-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-2-chloro-4-nitrobenzenesulfonamide		0													not_found
WXVL003____AK5977____HU0431	NC1(CNS(=O)(=O)c2ccc(Cl)cc2[N+](=O)[O-])CC1	171678625	RJXKELRFIPJWCL-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-4-chloro-2-nitrobenzenesulfonamide		0													not_found
WXVL003____AK5977____HU0463	NC1(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1	171678629	QSCMFJITMRSNNH-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-2-nitro-4-(trifluoromethyl)benzenesulfonamide		0													not_found
WXVL004____AK0954____YV0120	COc1ccc(NC(=O)N(CCN)CCO)c(OC)c1	171678736	DKMYRMNMGUHALU-UHFFFAOYSA-N	1-(2-aminoethyl)-3-(2,4-dimethoxyphenyl)-1-(2-hydroxyethyl)urea		0													not_found
WXVL004____AK0954____YV0156	NCCN(CCO)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl	171678756	CASCMBVZUHJVSE-UHFFFAOYSA-N	1-(2-aminoethyl)-3-(2-chloro-4-nitrophenyl)-1-(2-hydroxyethyl)urea		0													not_found
WXVL004____AK1148____YV0156	NC1CCN(C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678754	XDLCTOLWBUZOPU-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)pyrrolidine-1-carboxamide		0													not_found
WXVL004____AK1165____YV0120	COc1ccc(NC(=O)N(CCN)C(C)C)c(OC)c1	171678730	JXLLIERGDKPULG-UHFFFAOYSA-N	1-(2-aminoethyl)-3-(2,4-dimethoxyphenyl)-1-propan-2-ylurea		0													not_found
WXVL004____AK1165____YV0156	CC(C)N(CCN)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl	171678746	QNJGAOCJZWHWMJ-UHFFFAOYSA-N	1-(2-aminoethyl)-3-(2-chloro-4-nitrophenyl)-1-propan-2-ylurea		0													not_found
WXVL004____AK1291____YV0156	NC1CN(C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678752	DNJWWEZSHWYHRN-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)azetidine-1-carboxamide		0													not_found
WXVL004____AK5588____YV0120	COc1ccc(NC(=O)N2CC(C)(N)C2)c(OC)c1	171678732	CCDGLHMXVXUFLE-UHFFFAOYSA-N	3-amino-N-(2,4-dimethoxyphenyl)-3-methylazetidine-1-carboxamide		0													not_found
WXVL004____AK5977____YV0156	NC1(CNC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)CC1	171678750	OTAMQGYHNREMPB-UHFFFAOYSA-N	1-[(1-aminocyclopropyl)methyl]-3-(2-chloro-4-nitrophenyl)urea		0													not_found
WXVL006____AK1148____YL0064	NC1CCN(C(=S)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678621	MMYIEFUWXUXNLM-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)pyrrolidine-1-carbothioamide		0													not_found
WXVL006____AK1291____YL0064	NC1CN(C(=S)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678627	GMIGARHFHGHTDK-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)azetidine-1-carbothioamide		0													not_found
WXVL006____AK5588____YL0064	CC1(N)CN(C(=S)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678748	DTSDOUNHYODTSM-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)-3-methylazetidine-1-carbothioamide		0													not_found
WXVL006____AK5588____YL0085	COc1cc([N+](=O)[O-])ccc1NC(=S)N1CC(C)(N)C1	171678710	CFPYSIPTBHDETH-UHFFFAOYSA-N	3-amino-N-(2-methoxy-4-nitrophenyl)-3-methylazetidine-1-carbothioamide		0													not_found
WXVL006____AK5977____YL0064	NCC1(NC(=S)Nc2ccc([N+](=O)[O-])cc2Cl)CC1	171678702	KSBBZIKEFHDECW-UHFFFAOYSA-N	1-[1-(aminomethyl)cyclopropyl]-3-(2-chloro-4-nitrophenyl)thiourea		0													not_found
WXVL011B____AK3950____LQ2412	NC[C@H]1COc2ccccc2N1c1ccc(-c2ccccc2)nc1					0													not_found
WXVL012____AK0767____TA0757	CC(Cc1ccc(Cl)cc1Cl)NCC(C)(C)N	171686311	IFSHMTAWNKIOEA-UHFFFAOYSA-N	1-N-[1-(2,4-dichlorophenyl)propan-2-yl]-2-methylpropane-1,2-diamine		0													not_found
WXVL012____AK1148____TA0757	CC(Cc1ccc(Cl)cc1Cl)N1CCC(N)C1	171686309	STZYCQBLWJYDSQ-UHFFFAOYSA-N	1-[1-(2,4-dichlorophenyl)propan-2-yl]pyrrolidin-3-amine		0													not_found
WXVL012____AK1291____TA0757	CC(Cc1ccc(Cl)cc1Cl)N1CC(N)C1	171686305	QHUYXWIOVBIGLG-UHFFFAOYSA-N	1-[1-(2,4-dichlorophenyl)propan-2-yl]azetidin-3-amine		0													not_found
WXVL012____AK3723____TA0757	CC(Cc1ccc(Cl)cc1Cl)NC1CC(N)C1	171686307	WTNQLEKRSORBKL-UHFFFAOYSA-N	1-N-[1-(2,4-dichlorophenyl)propan-2-yl]cyclobutane-1,3-diamine		0													not_found
WXVL012____AK5588____TA0757	CC(Cc1ccc(Cl)cc1Cl)N1CC(C)(N)C1	171678724	MLGWEYCVAGUGSZ-UHFFFAOYSA-N	1-[1-(2,4-dichlorophenyl)propan-2-yl]-3-methylazetidin-3-amine		0													not_found
WXVL012____AK5977____TA0757	CC(Cc1ccc(Cl)cc1Cl)NCC1(N)CC1	171686313	BPSRKZUSRHEMDJ-UHFFFAOYSA-N	1-[[1-(2,4-dichlorophenyl)propan-2-ylamino]methyl]cyclopropan-1-amine		0													not_found
WXVL013A____AK0954____LP0804	CSc1ncc(C#N)c(N(CCN)CCO)n1	171674107	YAYNBPVECZNLNO-UHFFFAOYSA-N	4-[2-aminoethyl(2-hydroxyethyl)amino]-2-methylsulfanylpyrimidine-5-carbonitrile		0													not_found
WXVL021_AN00752_SC00098	CC1OCC2(CCN(C(=O)c3cc4occ(-c5cccnc5)c4[nH]3)CC2)C1N	171706205	GCABNKIUIBKLTP-UHFFFAOYSA-N	(4-amino-3-methyl-2-oxa-8-azaspiro[4.5]decan-8-yl)-(3-pyridin-3-yl-4H-furo[3,2-b]pyrrol-5-yl)methanone		0													not_found
WXVL100____AK0003____AC0787____WXCD00100817	N=C(N)NCC(=O)N1CCC2(CC1)C(=O)NC[C@@H]2C(=O)NC1CCCC1					0													not_found
WXVL100____AKJ410____AC0787____WXCD00102952	C[C@H](NC(=O)[C@@H]1CN(Cc2ccccc2)CC12CCN(C(=O)CNC(=N)N)CC2)c1cn[nH]c1					0													not_found
WXVL100____AM0108____AC0736____WXCD00130263	COc1ccccc1N(C)C(=O)c1ncn2cc(NC(=O)CN)ccc12					0													not_found
WXVL100____AM0267____AC0736____WXCD00130263	COc1ccc(N(C)C(=O)c2ncn3cc(NC(=O)CN)ccc23)cc1					0													not_found
WXVL100____AN00115____AC0736____WXCD00102563	CC1(C)C2CN(C(=O)C[C@H]3CCCC34CN(C(=O)CN)C4)CC21					0													not_found
WXVL_AG1850SB4624	CCOC(=O)Nc1ccc(NC(=O)C2CCC(CN)CC2)cc1	171678840	MALBKGYSZCWPQR-UHFFFAOYSA-N	ethyl N-[4-[[4-(aminomethyl)cyclohexanecarbonyl]amino]phenyl]carbamate		0													not_found
WXVL_AG1850SB5824	CCOC(=O)Nc1ccc(NC(=O)C2CC(CN)C2)cc1	171678848	RWTZRHUKUPVVSA-UHFFFAOYSA-N	ethyl N-[4-[[3-(aminomethyl)cyclobutanecarbonyl]amino]phenyl]carbamate		0													not_found
WXVL_AG3413SB2096	NCc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)cc1	171678836	PSHPYKBAYOZRGF-UHFFFAOYSA-N	N-[4-(aminomethyl)phenyl]-1-(benzenesulfonyl)piperidine-4-carboxamide		0													not_found
WXVL_AK0590SC0762	COc1ccc2cc(-c3cc(C(=O)NC[C@H](O)CN)[nH]n3)ccc2c1	171688765	OAQVUCQRKPUJSD-CQSZACIVSA-N	N-[(2R)-3-amino-2-hydroxypropyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0													not_found
WXVL_AK0590SC1292	NC[C@@H](O)CNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1	171688764	RDMVKYIETGMPQQ-LLVKDONJSA-N	N-[(2R)-3-amino-2-hydroxypropyl]-5-(4-nitrophenyl)furan-2-carboxamide		0													not_found
WXVL_AK0931SC0436	NCCc1ccc(NC(=O)c2nc(-c3ccccc3)oc2C(F)(F)F)cc1	171674301	RLQDVYFLWNNTGE-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-2-phenyl-5-(trifluoromethyl)-1,3-oxazole-4-carboxamide		0													not_found
WXVL_AK0931SC0749	NCCc1ccc(NC(=O)c2csc(-c3ccc(F)cc3)n2)cc1	166342365	UQBWFKTWKUGDBF-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-2-(4-fluorophenyl)-1,3-thiazole-4-carboxamide		0													not_found
WXVL_AK0931SC1405	NCCc1ccc(NC(=O)c2cnn(-c3nc4cc(OC(F)(F)F)c(Cl)cc4[nH]3)c2)cc1	171675612	KLVOYJROPKNDNF-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxamide		0													not_found
WXVL_AK0951SB3618	NCc1c(F)cccc1NC(=O)CC1CCc2ccc(F)cc21	171677953	JNHBTIDNVUPCGR-UHFFFAOYSA-N	N-[2-(aminomethyl)-3-fluorophenyl]-2-(6-fluoro-2,3-dihydro-1H-inden-1-yl)acetamide		0													not_found
WXVL_AK0951SD0793	NCc1c(F)cccc1NC(=O)c1ccc(OCCN2CCCCC2)cc1	171673609	YWFGMDGXUOFKAQ-UHFFFAOYSA-N	N-[2-(aminomethyl)-3-fluorophenyl]-4-(2-piperidin-1-ylethoxy)benzamide		0													not_found
WXVL_AK0954SE0074	NCCN(CCO)C(=O)c1cc2cc(Cl)ccc2o1	171674275	ZNFCREXDDPOYNO-UHFFFAOYSA-N	N-(2-aminoethyl)-5-chloro-N-(2-hydroxyethyl)-1-benzofuran-2-carboxamide		0													not_found
WXVL_AK1075LQ2346	CC(C)N(CCCN)c1ccc2cc[nH]c2n1	171678871	PAJIVFNQECWVPZ-UHFFFAOYSA-N	N'-propan-2-yl-N'-(1H-pyrrolo[2,3-b]pyridin-6-yl)propane-1,3-diamine		0													not_found
WXVL_AK1273SB1264	Cc1ccc(F)cc1CC(=O)Nc1cccc(CN)c1	171674251	VEVDIOYVVSYOGZ-UHFFFAOYSA-N	N-[3-(aminomethyl)phenyl]-2-(5-fluoro-2-methylphenyl)acetamide		0													not_found
WXVL_AK1273SB1634	Cc1cccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)Nc2cccc(CN)c2)c1	171675775	UWWQTGWQISQPNR-PMERELPUSA-N	9H-fluoren-9-ylmethyl N-[(2S)-1-[3-(aminomethyl)anilino]-3-(3-methylphenyl)-1-oxopropan-2-yl]carbamate		0													not_found
WXVL_AK1273SC0762	COc1ccc2cc(-c3cc(C(=O)Nc4cccc(CN)c4)n[nH]3)ccc2c1	171675585	VHDJIBFOCPUNDY-UHFFFAOYSA-N	N-[3-(aminomethyl)phenyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0													not_found
WXVL_AK1486SD0893	CC1(C)CC(N)CC(C)(C)N1C(=O)c1cccc(-c2cn[nH]c2)c1	171680739	FIIIXYWBACBPCM-UHFFFAOYSA-N	(4-amino-2,2,6,6-tetramethylpiperidin-1-yl)-[3-(1H-pyrazol-4-yl)phenyl]methanone		0													not_found
WXVL_AK1493SC0758	NCCCCNC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)n[nH]1	171675515	IBGNZBOEGIWPHE-UHFFFAOYSA-N	N-(4-aminobutyl)-3-(4-nitrophenyl)-1H-pyrazole-5-carboxamide		0													not_found
WXVL_AK1493SC1481	NCCCCNC(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)o1	171675508	NJOPDWHRWGTBGO-UHFFFAOYSA-N	N-(4-aminobutyl)-5-[4-(trifluoromethoxy)phenyl]furan-2-carboxamide		0													not_found
WXVL_AK1773SC0750	NCCOCCNC(=O)c1csc(-c2cc(Cl)cc(Cl)c2)n1	171675507	FGRDBUFHGVSHPL-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-2-(3,5-dichlorophenyl)-1,3-thiazole-4-carboxamide		0													not_found
WXVL_AK1773SC0762	COc1ccc2cc(-c3cc(C(=O)NCCOCCN)[nH]n3)ccc2c1	171675530	JKGRVGQSNSBRDD-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0													not_found
WXVL_AK1773SC0852	NCCOCCNC(=O)c1csc(-c2ccc(Br)cc2)n1	171675605	LKERATHBPSBTNT-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-2-(4-bromophenyl)-1,3-thiazole-4-carboxamide		0													not_found
WXVL_AK1773SC0864	NCCOCCNC(=O)c1cccc(-c2ccc(C(F)(F)F)cc2)n1	171675517	IKRSYXLPNFRNPJ-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-6-[4-(trifluoromethyl)phenyl]pyridine-2-carboxamide		0													not_found
WXVL_AK1773SC1127	NCCOCCNC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)o1	171675590	NDRCJJUKUYHASU-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-5-[4-(trifluoromethyl)phenyl]furan-2-carboxamide		0													not_found
WXVL_AK1773SC1292	NCCOCCNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1	171675603	GZIYTSCDXZRSHW-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-5-(4-nitrophenyl)furan-2-carboxamide		0													not_found
WXVL_AK1773SC1405	NCCOCCNC(=O)c1cnn(-c2nc3cc(OC(F)(F)F)c(Cl)cc3[nH]2)c1	171686299	OIXXHIKEXZYRPA-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxamide		0													not_found
WXVL_AK1773SC1482	NCCOCCNC(=O)c1cncc(-c2ccc(OC(F)(F)F)cc2)n1	171675540	JMVOIKDTZFMEIT-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-6-[4-(trifluoromethoxy)phenyl]pyrazine-2-carboxamide		0													not_found
WXVL_AK1773SD0926	NCCOCCNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)ccc1F	171675516	HGNOOZFMYJOKGV-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-2-fluoro-5-[4-(trifluoromethyl)phenyl]benzamide		0													not_found
WXVL_AK2807SE0012	NC1CCN(C(=O)c2ccc(F)c3ccccc23)c2ccccc21	171674155	NAYFADPLRFDBHF-UHFFFAOYSA-N	(4-amino-3,4-dihydro-2H-quinolin-1-yl)-(4-fluoronaphthalen-1-yl)methanone		0													not_found
WXVL_AK2852YV0147	Cc1ccc2c(c1)C(N)CCCN2C(=O)Nc1ccccc1-c1ccccc1	171677205	DTLWDNLGBNTJJE-UHFFFAOYSA-N	5-amino-7-methyl-N-(2-phenylphenyl)-2,3,4,5-tetrahydro-1-benzazepine-1-carboxamide		0													not_found
WXVL_AK3950SC0687	NC[C@H]1COc2ccccc2N1C(=O)c1nc(Br)cs1	171673330	YXDNFBIAGLMWLH-QMMMGPOBSA-N	[(3S)-3-(aminomethyl)-2,3-dihydro-1,4-benzoxazin-4-yl]-(4-bromo-1,3-thiazol-2-yl)methanone		0													not_found
WXVL_AK3950SC0782	NC[C@H]1COc2ccccc2N1C(=O)c1cccc([N+](=O)[O-])n1	171673328	GIZFSVDGYKCAPK-JTQLQIEISA-N	[(3S)-3-(aminomethyl)-2,3-dihydro-1,4-benzoxazin-4-yl]-(6-nitro-2-pyridinyl)methanone		0													not_found
WXVL_AK4025HU0161	N#Cc1ccc(CS(=O)(=O)Nc2ccc(CN)c(C(F)(F)F)c2)cc1	171697791	HLBUCTVZAGNDFF-UHFFFAOYSA-N	N-[4-(aminomethyl)-3-(trifluoromethyl)phenyl]-1-(4-cyanophenyl)methanesulfonamide		0													not_found
WXVL_AK4182SC0202	CN(CCN)CCNC(=O)c1ccc(-c2ccc(Cl)cc2)o1	171675512	OWMYFEPXKXHGFZ-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-5-(4-chlorophenyl)furan-2-carboxamide		0													not_found
WXVL_AK4182SC0421	Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCCN(C)CCN	171675588	ANLKHOOPOFSTAT-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-4-methyl-2-[4-(trifluoromethyl)phenyl]-1,3-thiazole-5-carboxamide		0													not_found
WXVL_AK4182SC0750	CN(CCN)CCNC(=O)c1csc(-c2cc(Cl)cc(Cl)c2)n1	171686295	MDIFRIFORRETDM-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2-(3,5-dichlorophenyl)-1,3-thiazole-4-carboxamide		0													not_found
WXVL_AK4182SC1292	CN(CCN)CCNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1	171675599	QDXHNKMOKWDBTG-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-5-(4-nitrophenyl)furan-2-carboxamide		0													not_found
WXVL_AK4182SC1405	CN(CCN)CCNC(=O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1	171675525	XJLKBMVOLOUGKA-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxamide		0													not_found
WXVL_AK4182SC1480	CN(CCN)CCNC(=O)c1cccc(-c2ccc(OC(F)(F)F)cc2)n1	171675509	YCGDEDKHSNJTSA-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-6-[4-(trifluoromethoxy)phenyl]pyridine-2-carboxamide		0													not_found
WXVL_AK4182SC1481	CN(CCN)CCNC(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)o1	171675519	VKJNQLZWKJEJKH-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-5-[4-(trifluoromethoxy)phenyl]furan-2-carboxamide		0													not_found
WXVL_AK4182SD0926	CN(CCN)CCNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)ccc1F	171686293	CRRYUCIOKDJYHF-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2-fluoro-5-[4-(trifluoromethyl)phenyl]benzamide		0													not_found
WXVL_AK4182SE0353	CN(CCN)CCNC(=O)c1cc(-c2ccc(Br)cc2)nc2ccccc12	171675524	UUIMLTIQVWDBQP-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2-(4-bromophenyl)quinoline-4-carboxamide		0													not_found
WXVL_AK4182_SB1457	CN(CCN)CCNC(=O)C(F)(F)c1ccccc1	171682724	RSDNHYDOXVHPPH-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2,2-difluoro-2-phenylacetamide		0													not_found
WXVL_AK4520SC0758	NCCc1cccc(NC(=O)c2cc(-c3ccc([N+](=O)[O-])cc3)n[nH]2)c1	171675528	MPFFZDXCALKJKA-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-3-(4-nitrophenyl)-1H-pyrazole-5-carboxamide		0													not_found
WXVL_AK4520SC0762	COc1ccc2cc(-c3cc(C(=O)Nc4cccc(CCN)c4)n[nH]3)ccc2c1	171686297	POEHGILITRSCFX-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0													not_found
WXVL_AK4520SC0852	NCCc1cccc(NC(=O)c2csc(-c3ccc(Br)cc3)n2)c1	171675602	ATXYOWAOUQZXID-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-2-(4-bromophenyl)-1,3-thiazole-4-carboxamide		0													not_found
WXVL_AK4520SC2105	NCCc1cccc(NC(=O)c2nn(-c3ccccc3)cc2[N+](=O)[O-])c1	171675604	ZUWREHQIIXNDDF-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-4-nitro-1-phenylpyrazole-3-carboxamide		0													not_found
WXVL_AK5991SB4330	COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)N4Cc5ccccc5C[C@H]4CN)CCC3)c(F)c2)c1	171675611	MIGNCJCUVQSKDH-QHCPKHFHSA-N	2-[(3S)-3-(aminomethyl)-3,4-dihydro-1H-isoquinoline-2-carbonyl]-N-[2-fluoro-4-(3-methoxyphenyl)phenyl]cyclopentene-1-carboxamide		0													not_found
WXVL_BT0970LQ1300	NCc1ccc(-c2cnc3nccnc3c2)cc1	171680007	XWQMQQGNESOSHR-UHFFFAOYSA-N	(4-pyrido[2,3-b]pyrazin-7-ylphenyl)methanamine		0													not_found
WXVL_BT0970LQ1675	NCc1ccc(-c2cncc(C(N)=O)c2)cc1	171679987	RGEWFASWHCYABF-UHFFFAOYSA-N	5-[4-(aminomethyl)phenyl]pyridine-3-carboxamide		0													not_found
WXVL_BT0970LQ2278	COC(=O)c1cccc(C)c1-c1ccc(CN)cc1					0													not_found
WXVL_BT0970LQ3311	COc1ccc2ncc(-c3ccc(CN)cc3)cc2c1	171679986	IKRLXKILJGLMTA-UHFFFAOYSA-N	[4-(6-methoxyquinolin-3-yl)phenyl]methanamine		0													not_found
WXVL_BT0970LQ5141	CC(C)(C)NC(=O)c1cncc(-c2ccc(CN)cc2)c1	171679996	AGFBXZOBKVSFIP-UHFFFAOYSA-N	5-[4-(aminomethyl)phenyl]-N-tert-butylpyridine-3-carboxamide		0													not_found
WXVL_BT0979LQ3926	NCCc1ccccc1-c1ccc2nn[nH]c2c1	171678859	HZMRNEBAXWQRJD-UHFFFAOYSA-N	2-[2-(2H-benzotriazol-5-yl)phenyl]ethanamine		0													not_found
WXVL_BT2024LQ4870	COc1c(F)cc(F)cc1-c1ccc(CN2CCC(CN)CC2)cc1	171686315	BKBKSAGSGWZMAP-UHFFFAOYSA-N	[1-[[4-(3,5-difluoro-2-methoxyphenyl)phenyl]methyl]piperidin-4-yl]methanamine		0													not_found
WXVL_BT3599LP1078	CCOC(=O)c1cc(-c2ccc(C[C@H](N)C(=O)O)cc2)nc2ccccc12	171678587	BPLVDUIUWBPBSH-KRWDZBQOSA-N	(2S)-2-amino-3-[4-(4-ethoxycarbonylquinolin-2-yl)phenyl]propanoic acid		0													not_found
WXVL_BT3599LQ0002	Cn1cncc1-c1ccc(C[C@H](N)C(=O)O)cc1	171678588	MRROXWCRLYZVMO-NSHDSACASA-N	(2S)-2-amino-3-[4-(3-methylimidazol-4-yl)phenyl]propanoic acid		0													not_found
WXVL_BT3599LQ4634	CCOC(=O)c1cccc(-c2ccc(C[C@H](N)C(=O)O)cc2)c1C	171678585	AAEBZLCPROQIQX-KRWDZBQOSA-N	(2S)-2-amino-3-[4-(3-ethoxycarbonyl-2-methylphenyl)phenyl]propanoic acid		0													not_found
